type,label
http://www.wikidata.org/entity/Q15848826,stadspaleis
http://www.wikidata.org/entity/Q15848826,city palace
http://www.wikidata.org/entity/Q15882255,Sporthalle
http://www.wikidata.org/entity/Q15882255,sports hall
http://www.wikidata.org/entity/Q15882255,sportzaal
http://www.wikidata.org/entity/Q15882255,urheiluhalli
http://www.wikidata.org/entity/Q15893266,ehemalige Entität
http://www.wikidata.org/entity/Q15893266,former entity
http://www.wikidata.org/entity/Q15893266,nekdanja entiteta
http://www.wikidata.org/entity/Q15893266,voormalige entiteit
http://www.wikidata.org/entity/Q15911738,Wasserkraftwerk
http://www.wikidata.org/entity/Q15911738,waterkrachtcentrale
http://www.wikidata.org/entity/Q15911738,vesivoimalaitos
http://www.wikidata.org/entity/Q15911738,hydroelectric power station
http://www.wikidata.org/entity/Q15911738,hidroelektrarna
http://www.wikidata.org/entity/Q159334,secondary school
http://www.wikidata.org/entity/Q159334,srednja šola
http://www.wikidata.org/entity/Q159334,toisen asteen oppilaitos
http://www.wikidata.org/entity/Q159334,voortgezetonderwijsinstelling
http://www.wikidata.org/entity/Q159334,weiterführende Schule
http://www.wikidata.org/entity/Q15976349,church organ
http://www.wikidata.org/entity/Q15976349,kerkorgel
http://www.wikidata.org/entity/Q15976349,Kirchenorgel
http://www.wikidata.org/entity/Q15989253,Teil
http://www.wikidata.org/entity/Q15989253,part
http://www.wikidata.org/entity/Q15989253,osa
http://www.wikidata.org/entity/Q15989253,deel
http://www.wikidata.org/entity/Q15989253,del
http://www.wikidata.org/entity/Q15991203,industrial process
http://www.wikidata.org/entity/Q15991203,industrieel proces
http://www.wikidata.org/entity/Q15991203,industrieller Prozess
http://www.wikidata.org/entity/Q159964,Tipografija
http://www.wikidata.org/entity/Q159964,typografia
http://www.wikidata.org/entity/Q159964,typografie
http://www.wikidata.org/entity/Q159964,Typografie
http://www.wikidata.org/entity/Q159964,typography
http://www.wikidata.org/entity/Q16017119,Sammelpseudonym
http://www.wikidata.org/entity/Q16017119,yhteinen salanimi
http://www.wikidata.org/entity/Q16017119,collective pseudonym
http://www.wikidata.org/entity/Q16017119,collectief pseudoniem
http://www.wikidata.org/entity/Q160645,lastenkoti
http://www.wikidata.org/entity/Q160645,orphanage
http://www.wikidata.org/entity/Q160645,sirotišnica
http://www.wikidata.org/entity/Q160645,Waisenhaus
http://www.wikidata.org/entity/Q160645,weeshuis
http://www.wikidata.org/entity/Q160742,abbey
http://www.wikidata.org/entity/Q160742,abdij
http://www.wikidata.org/entity/Q160742,Abtei
http://www.wikidata.org/entity/Q160742,opatija
http://www.wikidata.org/entity/Q1614239,Kompilation
http://www.wikidata.org/entity/Q1614239,kokoomateos
http://www.wikidata.org/entity/Q1614239,compilatie
http://www.wikidata.org/entity/Q1614239,compilation
http://www.wikidata.org/entity/Q16180001,tumbler
http://www.wikidata.org/entity/Q16180001,Tumbler
http://www.wikidata.org/entity/Q16180001,Tumbler
http://www.wikidata.org/entity/Q1622062,Hochschulbibliothek
http://www.wikidata.org/entity/Q1622062,hogeschoolbibliotheek
http://www.wikidata.org/entity/Q1622062,university library
http://www.wikidata.org/entity/Q1622217,figuratieve kunst
http://www.wikidata.org/entity/Q1622217,figuratiivinen taide
http://www.wikidata.org/entity/Q1622217,figurative art
http://www.wikidata.org/entity/Q1622217,Figürliche Kunst
http://www.wikidata.org/entity/Q1623338,näennäissatunnaislukugeneraattori
http://www.wikidata.org/entity/Q1623338,Pseudozufallszahlengenerator
http://www.wikidata.org/entity/Q1623338,pseudotoevalsgenerator
http://www.wikidata.org/entity/Q1623338,pseudorandom number generator
http://www.wikidata.org/entity/Q1623338,Generator psevdonaključnih števil
http://www.wikidata.org/entity/Q162827,atlas
http://www.wikidata.org/entity/Q162827,atlas
http://www.wikidata.org/entity/Q162827,Atlas
http://www.wikidata.org/entity/Q162827,Atlas
http://www.wikidata.org/entity/Q162827,kartasto
http://www.wikidata.org/entity/Q162875,mausoleum
http://www.wikidata.org/entity/Q162875,mausoleum
http://www.wikidata.org/entity/Q162875,Mausoleum
http://www.wikidata.org/entity/Q162875,mausoleumi
http://www.wikidata.org/entity/Q162875,mavzolej
http://www.wikidata.org/entity/Q162919,pečat
http://www.wikidata.org/entity/Q162919,seal
http://www.wikidata.org/entity/Q162919,Siegel
http://www.wikidata.org/entity/Q162919,sinetti
http://www.wikidata.org/entity/Q162919,lakzegel
http://www.wikidata.org/entity/Q1631107,bibliografia
http://www.wikidata.org/entity/Q1631107,bibliografie
http://www.wikidata.org/entity/Q1631107,bibliografija
http://www.wikidata.org/entity/Q1631107,Bibliographie
http://www.wikidata.org/entity/Q1631107,bibliography
http://www.wikidata.org/entity/Q16319458,Holzspielzeug
http://www.wikidata.org/entity/Q16319458,wooden toy
http://www.wikidata.org/entity/Q16324495,esseekokoelma
http://www.wikidata.org/entity/Q16324495,essay collection
http://www.wikidata.org/entity/Q16324495,Aufsatzsammlung
http://www.wikidata.org/entity/Q16334295,groep mensen
http://www.wikidata.org/entity/Q16334295,group of humans
http://www.wikidata.org/entity/Q16334295,Gruppe von Menschen
http://www.wikidata.org/entity/Q16334295,ihmisryhmä
http://www.wikidata.org/entity/Q16334295,skupina ljudi
http://www.wikidata.org/entity/Q163446,carpet
http://www.wikidata.org/entity/Q163446,matto
http://www.wikidata.org/entity/Q163446,Preproga
http://www.wikidata.org/entity/Q163446,tapijt
http://www.wikidata.org/entity/Q163446,Teppich
http://www.wikidata.org/entity/Q16363669,Sportpark
http://www.wikidata.org/entity/Q16363669,urheilupuisto
http://www.wikidata.org/entity/Q16363669,sports park
http://www.wikidata.org/entity/Q16363669,sportpark
http://www.wikidata.org/entity/Q16363669,športni park
http://www.wikidata.org/entity/Q16370,Alaleukaluu
http://www.wikidata.org/entity/Q16370,human mandible
http://www.wikidata.org/entity/Q16370,mandibula
http://www.wikidata.org/entity/Q16370,menschlicher Unterkiefer
http://www.wikidata.org/entity/Q16370,Spodnja čeljustnica
http://www.wikidata.org/entity/Q163740,neprofitna organizacija
http://www.wikidata.org/entity/Q163740,non-profitorganisatie
http://www.wikidata.org/entity/Q163740,Non-Profit-Organisation
http://www.wikidata.org/entity/Q163740,nonprofit organization
http://www.wikidata.org/entity/Q163740,yleishyödyllinen yhteisö
http://www.wikidata.org/entity/Q1639354,simultaneum
http://www.wikidata.org/entity/Q1639354,Simultankirche
http://www.wikidata.org/entity/Q1639354,simultaankerk
http://www.wikidata.org/entity/Q1640824,Inschrift
http://www.wikidata.org/entity/Q1640824,inscriptie
http://www.wikidata.org/entity/Q1640824,inscription
http://www.wikidata.org/entity/Q1640824,piirtokirjoitus
http://www.wikidata.org/entity/Q164419,Galerie
http://www.wikidata.org/entity/Q164419,galerij
http://www.wikidata.org/entity/Q164419,Galerija (arhitektura)
http://www.wikidata.org/entity/Q164419,Galleria
http://www.wikidata.org/entity/Q164419,long gallery
http://www.wikidata.org/entity/Q164666,plagiarism
http://www.wikidata.org/entity/Q164666,Plagiointi
http://www.wikidata.org/entity/Q164666,Plagiatorstvo
http://www.wikidata.org/entity/Q164666,Plagiat
http://www.wikidata.org/entity/Q164666,plagiaat
http://www.wikidata.org/entity/Q164992,astrolabe
http://www.wikidata.org/entity/Q164992,astrolabi
http://www.wikidata.org/entity/Q164992,astrolabium
http://www.wikidata.org/entity/Q164992,Astrolabium
http://www.wikidata.org/entity/Q164992,astrolab
http://www.wikidata.org/entity/Q165044,Gewächshaus
http://www.wikidata.org/entity/Q165044,greenhouse
http://www.wikidata.org/entity/Q165044,kas
http://www.wikidata.org/entity/Q165044,kasvihuone
http://www.wikidata.org/entity/Q1650727,laulukirja
http://www.wikidata.org/entity/Q1650727,liedboek
http://www.wikidata.org/entity/Q1650727,Liederbuch
http://www.wikidata.org/entity/Q1650727,song book
http://www.wikidata.org/entity/Q16521,takson
http://www.wikidata.org/entity/Q16521,Taxon
http://www.wikidata.org/entity/Q16521,taxon
http://www.wikidata.org/entity/Q16521,taxon
http://www.wikidata.org/entity/Q16521,taksoni
http://www.wikidata.org/entity/Q16560,palača
http://www.wikidata.org/entity/Q16560,palace
http://www.wikidata.org/entity/Q16560,Palast
http://www.wikidata.org/entity/Q16560,palatsi
http://www.wikidata.org/entity/Q16560,paleis
http://www.wikidata.org/entity/Q165740,aforisme
http://www.wikidata.org/entity/Q165740,Aphorismus
http://www.wikidata.org/entity/Q165740,aphorism
http://www.wikidata.org/entity/Q165740,aforismi
http://www.wikidata.org/entity/Q165740,Aforizem
http://www.wikidata.org/entity/Q1661,säe
http://www.wikidata.org/entity/Q1661,vers
http://www.wikidata.org/entity/Q1661,Vers
http://www.wikidata.org/entity/Q1661,verse
http://www.wikidata.org/entity/Q1661,verz
http://www.wikidata.org/entity/Q166118,arhiv
http://www.wikidata.org/entity/Q166118,arkisto
http://www.wikidata.org/entity/Q166118,archives
http://www.wikidata.org/entity/Q166118,Archiv
http://www.wikidata.org/entity/Q166118,archiefinstelling
http://www.wikidata.org/entity/Q1662011,industrial building
http://www.wikidata.org/entity/Q1662011,Industriebau
http://www.wikidata.org/entity/Q1662011,industrieel gebouw
http://www.wikidata.org/entity/Q1662011,industrijska zgradba
http://www.wikidata.org/entity/Q1662011,teollisuusrakennus
http://www.wikidata.org/entity/Q16644410,diplomatic note
http://www.wikidata.org/entity/Q16644410,Diplomatische Note
http://www.wikidata.org/entity/Q16644410,Nootti
http://www.wikidata.org/entity/Q1664720,instituut
http://www.wikidata.org/entity/Q1664720,instituutti
http://www.wikidata.org/entity/Q1664720,Institut
http://www.wikidata.org/entity/Q1664720,inštitut
http://www.wikidata.org/entity/Q1664720,institute
http://www.wikidata.org/entity/Q16658194,fictieve koningin
http://www.wikidata.org/entity/Q16658194,fictional queen
http://www.wikidata.org/entity/Q16658194,fiktive Königin
http://www.wikidata.org/entity/Q16658194,kuvitteellinen kuningatar
http://www.wikidata.org/entity/Q16669008,parodie
http://www.wikidata.org/entity/Q16669008,Parodie
http://www.wikidata.org/entity/Q16669008,parody
http://www.wikidata.org/entity/Q1667023,Sonderdruck
http://www.wikidata.org/entity/Q1667023,overdruk
http://www.wikidata.org/entity/Q1667023,offprint
http://www.wikidata.org/entity/Q1667023,eripainokset
http://www.wikidata.org/entity/Q1667921,novel series
http://www.wikidata.org/entity/Q1667921,romaanisarja
http://www.wikidata.org/entity/Q1667921,romancyclus
http://www.wikidata.org/entity/Q1667921,Romanzyklus
http://www.wikidata.org/entity/Q16686448,artificial entity
http://www.wikidata.org/entity/Q16686448,keinotekoinen olio
http://www.wikidata.org/entity/Q16686448,künstliche Entität
http://www.wikidata.org/entity/Q16686448,kunstmatig item
http://www.wikidata.org/entity/Q16686448,umetna entiteta
http://www.wikidata.org/entity/Q167346,botanischer Garten
http://www.wikidata.org/entity/Q167346,kasvitieteellinen puutarha
http://www.wikidata.org/entity/Q167346,hortus botanicus
http://www.wikidata.org/entity/Q167346,Botanični vrt
http://www.wikidata.org/entity/Q167346,botanical garden
http://www.wikidata.org/entity/Q1675259,opstel
http://www.wikidata.org/entity/Q1675259,Schulaufsatz
http://www.wikidata.org/entity/Q1675712,armoriaal
http://www.wikidata.org/entity/Q1675712,armorial
http://www.wikidata.org/entity/Q1675712,Wappenbuch
http://www.wikidata.org/entity/Q16767597,artistic type
http://www.wikidata.org/entity/Q16767597,künstlerische Technik
http://www.wikidata.org/entity/Q1678289,lovski dom
http://www.wikidata.org/entity/Q1678289,Jagdhaus
http://www.wikidata.org/entity/Q1678289,jachthuis
http://www.wikidata.org/entity/Q1678289,hunting cabin
http://www.wikidata.org/entity/Q1679899,Wandpfeilerkirche
http://www.wikidata.org/entity/Q16823155,schloss
http://www.wikidata.org/entity/Q16823155,Schloss
http://www.wikidata.org/entity/Q16823155,Schloss
http://www.wikidata.org/entity/Q16831714,government building
http://www.wikidata.org/entity/Q16831714,hallintorakennus
http://www.wikidata.org/entity/Q16831714,overheidsgebouw
http://www.wikidata.org/entity/Q16831714,Regierungsgebäude
http://www.wikidata.org/entity/Q16831714,vladna stavba
http://www.wikidata.org/entity/Q1683266,politische Literatur
http://www.wikidata.org/entity/Q1683266,politieke literatuur
http://www.wikidata.org/entity/Q1683266,poliittinen kirjallisuus
http://www.wikidata.org/entity/Q1683266,political literature
http://www.wikidata.org/entity/Q16838967,Battalia
http://www.wikidata.org/entity/Q1685451,opiskelijajärjestö
http://www.wikidata.org/entity/Q1685451,studentenvereniging
http://www.wikidata.org/entity/Q1685451,student society
http://www.wikidata.org/entity/Q1685451,Studierendenverband
http://www.wikidata.org/entity/Q1686006,Sommerresidenz
http://www.wikidata.org/entity/Q1686006,zomerresidentie
http://www.wikidata.org/entity/Q1686006,summer residence
http://www.wikidata.org/entity/Q1686006,kesäasunto
http://www.wikidata.org/entity/Q16884952,country house
http://www.wikidata.org/entity/Q16884952,Landhaus
http://www.wikidata.org/entity/Q16884952,landhuis
http://www.wikidata.org/entity/Q16887380,groep
http://www.wikidata.org/entity/Q16887380,skupina
http://www.wikidata.org/entity/Q16887380,ryhmä
http://www.wikidata.org/entity/Q16887380,Gruppe
http://www.wikidata.org/entity/Q16887380,group
http://www.wikidata.org/entity/Q16905563,cycle of paintings
http://www.wikidata.org/entity/Q16905563,Gemäldezyklus
http://www.wikidata.org/entity/Q16905563,schilderijencyclus
http://www.wikidata.org/entity/Q16909344,opera film
http://www.wikidata.org/entity/Q16909344,Opernfilm
http://www.wikidata.org/entity/Q16912071,bunker house
http://www.wikidata.org/entity/Q16912071,bunkerwoning
http://www.wikidata.org/entity/Q16917,Bolnišnica
http://www.wikidata.org/entity/Q16917,ziekenhuis
http://www.wikidata.org/entity/Q16917,sairaala
http://www.wikidata.org/entity/Q16917,hospital
http://www.wikidata.org/entity/Q16917,Krankenhaus
http://www.wikidata.org/entity/Q16937116,Briefmarkenausgabe
http://www.wikidata.org/entity/Q16937116,postzegeleditie
http://www.wikidata.org/entity/Q16937116,stamp edition
http://www.wikidata.org/entity/Q16968990,complete edition
http://www.wikidata.org/entity/Q16968990,Gesamtausgabe
http://www.wikidata.org/entity/Q16968990,verzamelde werken
http://www.wikidata.org/entity/Q16970,Kirchengebäude
http://www.wikidata.org/entity/Q16970,kirkko
http://www.wikidata.org/entity/Q16970,kerkgebouw
http://www.wikidata.org/entity/Q16970,church building
http://www.wikidata.org/entity/Q16970,cerkev
http://www.wikidata.org/entity/Q16974307,dwór
http://www.wikidata.org/entity/Q16974307,dwór
http://www.wikidata.org/entity/Q16974307,Dwór
http://www.wikidata.org/entity/Q169930,EP-levy
http://www.wikidata.org/entity/Q169930,extended play
http://www.wikidata.org/entity/Q169930,extended play
http://www.wikidata.org/entity/Q169930,Extended play
http://www.wikidata.org/entity/Q169930,Extended Play
http://www.wikidata.org/entity/Q170087,Volkshochschule
http://www.wikidata.org/entity/Q170087,volkshogeschool
http://www.wikidata.org/entity/Q170087,kansanopisto
http://www.wikidata.org/entity/Q170087,folk high school
http://www.wikidata.org/entity/Q170384,opereta
http://www.wikidata.org/entity/Q170384,operetta
http://www.wikidata.org/entity/Q170384,operette
http://www.wikidata.org/entity/Q170384,Operette
http://www.wikidata.org/entity/Q170384,operetti
http://www.wikidata.org/entity/Q170544,Šotor
http://www.wikidata.org/entity/Q170544,Teltta
http://www.wikidata.org/entity/Q170544,tent
http://www.wikidata.org/entity/Q170544,tent
http://www.wikidata.org/entity/Q170544,Zelt
http://www.wikidata.org/entity/Q170584,projekt
http://www.wikidata.org/entity/Q170584,projekti
http://www.wikidata.org/entity/Q170584,Projekt
http://www.wikidata.org/entity/Q170584,project
http://www.wikidata.org/entity/Q170584,project
http://www.wikidata.org/entity/Q1707610,Kriegsgräberstätte
http://www.wikidata.org/entity/Q1707610,oorlogsbegraafplaats
http://www.wikidata.org/entity/Q1707610,sotahautausmaa
http://www.wikidata.org/entity/Q1707610,war cemetery
http://www.wikidata.org/entity/Q170980,obelisk
http://www.wikidata.org/entity/Q170980,obelisk
http://www.wikidata.org/entity/Q170980,Obelisk
http://www.wikidata.org/entity/Q170980,Obelisk
http://www.wikidata.org/entity/Q170980,obeliski
http://www.wikidata.org/entity/Q17105874,kulttuurihistoriallinen museo
http://www.wikidata.org/entity/Q17105874,kulturhistorisches Museum
http://www.wikidata.org/entity/Q17105874,cultural history museum
http://www.wikidata.org/entity/Q1711593,edited volume
http://www.wikidata.org/entity/Q1711593,Sammelwerk
http://www.wikidata.org/entity/Q17126091,Gewebemuster
http://www.wikidata.org/entity/Q17126091,kangasnäyte
